Age,Education_Level,Salary,Browser,AD_Type,Location,Page_Views,Clicks,Time_Spent_on_Page,Purchase_Intent,Ad_Interaction,Device_Type,Referral_Source,Previous_Purchases,Customer_Loyalty_Score,Email_Click_Through_Rate,Last_Ad_Interaction_Time,Average_Session_Duration,Bounce_Rate,Pages_Per_Session,Cluster
46,Bachelor,99134,Opera,Large,Liverpool,44,2,95.4006178013761,0,30,Desktop,Search Engine,7,7.40969374306703,0.9993299214930856,341.9211654785321,334.5374028186,0.5178413886068658,5.756356710958789,3
66,Master,67055,Safari,Medium,Birmingham,54,20,237.6175128177429,0,23,Mobile,Social Media,12,6.218018583124742,0.9902656397289281,337.3933081624025,103.60304224593624,0.6544598928258747,3.172119364361769,1
63,High School,39508,Edge,Small,Bristol,18,20,204.4876391755125,1,32,Mobile,Direct,19,2.546711827754184,0.7443368428217001,24.910062585865216,579.3450617794007,0.527520175294209,17.791412038431282,2
48,PhD,62287,Edge,Small,Sheffield,3,46,90.56733956485428,0,86,Mobile,Search Engine,4,3.3546232566264695,0.7395864896782488,174.32597250894057,316.65087642946946,0.2290014257030344,4.787470150988879,0
52,Master,98916,Edge,Large,Birmingham,7,3,137.8654013326978,1,57,Desktop,Direct,17,5.466732431378288,0.24761888719890568,112.13152078126572,332.58171750851903,0.20107818779387188,16.625430765979363,1
50,Master,46984,Edge,Big,Manchester,43,12,29.57217208354223,1,9,Tablet,Search Engine,14,4.765372345970627,0.8335396315437738,638.353963194628,544.4521619760758,0.9072470690754986,8.851230872343653,0
69,PhD,28125,Edge,Medium,Bristol,82,40,269.5457870012101,1,31,Tablet,Search Engine,11,8.007074627920836,0.40510212704712056,198.70297447967033,375.12656184555374,0.26396673673559257,1.2715246307733064,0
38,Master,56059,Opera,Medium,Bristol,38,2,280.6920225101117,1,71,Mobile,Search Engine,16,7.609641782889223,0.9619939098668226,100.54025418072354,182.33489693663458,0.28097723387951345,14.91812375671948,0
49,Master,89569,Safari,Small,Leeds,37,36,293.9612570789005,1,9,Tablet,Search Engine,14,6.171170531257154,0.08142768870693551,87.11242404392627,178.3606755311093,0.4129528961003446,12.33083540616799,0
40,Bachelor,37087,Edge,Small,Sheffield,58,14,260.69729640496547,1,13,Tablet,Direct,1,8.400472403256327,0.43584036887272604,504.2926910430021,301.44561129396726,0.13943832714997395,7.539265780188567,3
50,PhD,25704,Firefox,Big,Nottingham,33,16,53.014305421171436,0,58,Mobile,Direct,5,6.064025866158778,0.5558404876834986,5.373900547855725,520.0983291285662,0.5072728444232404,6.349372744599004,0
20,High School,80576,Firefox,Big,London,59,19,14.812748477287021,0,3,Mobile,Email,16,9.679503309915342,0.40515620708616484,339.8678648629294,477.04287510103086,0.6650317617021314,2.4001337950382595,2
35,Master,93384,Safari,Big,London,95,34,174.29942149638953,0,35,Desktop,Direct,15,2.955016892359733,0.21057919050494334,86.4683249251031,577.6816110480501,0.7860004920773669,18.887086301870173,0
42,PhD,92460,Chrome,Large,Glasgow,11,44,273.86890303805,0,97,Desktop,Direct,16,7.4271879424193745,0.5929884887825099,611.9079685202158,44.05978758846998,0.7114542418642291,10.385712809149627,0
59,Bachelor,47208,Chrome,Small,Liverpool,68,46,54.028057136263115,0,21,Desktop,Email,19,4.329497188490212,0.7559179146251376,690.1258062893174,161.72731530963884,0.1476359640802637,2.624965833946052,3
48,High School,86024,Chrome,Large,Birmingham,82,6,3.105831472618416,1,64,Desktop,Direct,8,3.510695749781745,0.6448385960201964,690.3445690585157,49.04441698042187,0.45606714497092393,17.50491463714494,1
20,PhD,59882,Firefox,Small,Sheffield,68,13,241.84331776364107,0,95,Tablet,Search Engine,4,2.623487283709416,0.2344488488080395,318.7721943327271,450.8964371475593,0.03858620080817843,6.297830283538517,0
57,High School,45923,Chrome,Small,Edinburgh,98,36,23.961909601733467,0,52,Tablet,Social Media,0,5.972531286353894,0.7316079443685239,464.40615876861864,85.3593798010798,0.017797996720949283,4.868451598958442,4
63,High School,49165,Opera,Medium,Liverpool,93,22,124.69810354109909,0,34,Desktop,Social Media,5,2.9392248947429014,0.25689780604456325,432.1872741512254,60.83190448056643,0.4401304182738006,6.337811328502156,2
41,High School,87203,Edge,Small,Leeds,88,18,203.9873138194467,1,96,Desktop,Email,13,2.803157663035653,0.17520236292404,252.67797009650016,337.441652052635,0.252960494457629,11.726857713535114,2
67,Master,24114,Firefox,Small,Bristol,22,12,71.80247805139786,1,35,Mobile,Direct,16,9.914787145754362,0.6906680154387221,320.2823693313619,247.47934255937594,0.6833607948733628,2.4070732054436936,0
49,Master,84965,Safari,Large,Nottingham,66,30,26.104806470571283,1,15,Tablet,Direct,18,8.215726751611847,0.8427872461139291,47.248738310732406,429.3457019187178,0.7242407868134125,10.153381273330853,0
64,Bachelor,56321,Safari,Small,Sheffield,44,40,231.23634730829278,0,96,Tablet,Email,0,7.734491382289378,0.4815394476965744,573.1076044907993,292.7222196284635,0.8954037245582557,18.019125457361937,3
39,Bachelor,93297,Edge,Large,Liverpool,6,7,189.42235038122539,0,6,Desktop,Social Media,0,8.146545632944795,0.5313917931384378,174.1377252391711,255.7754229683312,0.7606825135390387,4.575260321076353,3
40,PhD,45426,Firefox,Big,Liverpool,42,32,296.5586548615546,0,85,Tablet,Search Engine,12,9.720305863468683,0.30274757047123246,332.1191510870545,255.87476879943557,0.048244123136541694,7.292586670892633,0
19,Bachelor,37772,Chrome,Small,Nottingham,25,48,103.94810196266783,0,97,Mobile,Direct,13,6.1594901987788315,0.4946180151100322,346.566307470367,523.2539518589139,0.3716230103577677,8.526317335981403,3
44,High School,23712,Chrome,Small,Glasgow,57,19,19.466953500769712,0,32,Mobile,Email,5,2.982194896625745,0.1319829980124072,404.1517404497978,237.74016478275738,0.2730233517521221,12.138193519017658,2
59,High School,21367,Opera,Large,Birmingham,85,6,220.57066056525343,1,52,Tablet,Search Engine,5,8.75988676677915,0.95583082968299,589.0533026415367,200.70487953401044,0.3861324498271612,18.46583068399992,1
19,Master,71924,Opera,Big,Birmingham,55,20,156.99829223712044,0,83,Desktop,Email,0,7.684576565086811,0.8003606536565963,498.46247220611605,203.7825111366149,0.16007565896870157,8.496244956606084,1
43,High School,23726,Chrome,Medium,Liverpool,16,27,64.74797548535139,1,97,Tablet,Email,13,4.728774811007558,0.6679730608221848,477.74233232388906,118.76387729211929,0.09770410369059346,2.3139039728775086,2
34,PhD,47723,Safari,Big,Manchester,95,43,234.73696771242305,0,28,Mobile,Email,2,5.262125487171817,0.538194371684403,379.7300114837517,516.5526214938197,0.5209845425084006,7.611066367188855,0
57,High School,29108,Safari,Large,Liverpool,14,37,61.92289026913318,1,95,Desktop,Social Media,9,4.701271586309822,0.7921691362279645,69.99218780659815,88.83185820152136,0.7203813108663943,4.611622839397051,2
50,High School,97714,Opera,Big,Liverpool,39,48,78.93783479504803,1,85,Tablet,Social Media,18,9.369479442061037,0.4947572395858043,290.04409111696935,545.2578319419636,0.7019109019319428,13.383715097562963,2
26,PhD,55643,Edge,Large,Nottingham,28,7,28.666037755649022,1,98,Desktop,Email,18,4.091784503484647,0.2999739081545325,689.310816077907,170.79716542469274,0.45094432217622715,1.5559800741793115,0
60,Bachelor,51324,Chrome,Large,Bristol,96,5,120.43025143022547,1,64,Desktop,Direct,18,9.671358507905552,0.16037423516667204,716.7990661322535,539.7566664821343,0.5222789862889461,6.546669450388395,3
65,Bachelor,28927,Opera,Medium,Nottingham,92,11,126.25983795728827,0,79,Mobile,Search Engine,3,9.192445941285548,0.6475855888018073,526.2281670465602,474.7015734319317,0.5163287225086414,11.358296637419778,3
56,PhD,42443,Opera,Small,Sheffield,51,15,154.85397531414122,0,78,Desktop,Direct,19,6.67469028023356,0.9294257450265141,164.58325845066977,349.6105250492648,0.6915703777680562,6.2693499149415315,0
46,Master,99973,Chrome,Large,Liverpool,49,3,212.98031587000946,0,19,Tablet,Social Media,18,6.218395957900672,0.15361855350435116,74.25937447644166,402.0125323472409,0.04792517595602408,11.468910383559829,0
59,High School,83449,Chrome,Large,Birmingham,9,5,271.9241776754473,1,15,Desktop,Search Engine,9,4.330803520629738,0.18001804505080676,299.2155741542173,196.1806104041317,0.7098961088712239,3.1795341215564807,1
43,PhD,96743,Safari,Medium,Edinburgh,58,23,42.18249556745478,0,6,Desktop,Email,1,1.165045501095849,0.4336060334095351,616.8751977963624,344.96293998226975,0.5822009007572875,18.913304271802826,4
52,High School,80233,Edge,Large,Birmingham,45,37,17.250081406248462,0,73,Tablet,Direct,3,2.148608676139779,0.806899347919689,520.0203884845054,176.14933753529155,0.1981087146715742,6.527229339267848,1
67,Master,45537,Edge,Small,London,22,9,6.540838844705652,0,84,Mobile,Direct,5,7.788081910145938,0.2939227289715046,636.5185187920545,241.96141552038654,0.04905885374626451,18.537015948407785,0
42,High School,97576,Chrome,Medium,Glasgow,32,15,43.94279204257606,0,98,Mobile,Email,6,5.243861139293487,0.25391292467002813,443.74317026761196,459.0328705823176,0.10852779055788842,7.190873350578762,2
41,PhD,42612,Firefox,Small,Leeds,69,3,197.72689624870614,1,38,Tablet,Direct,15,2.348543207691713,0.6199662914628339,94.70609413998878,147.11560572231951,0.5246913414192697,15.854963632286767,0
30,High School,26471,Opera,Small,Sheffield,87,29,218.5156463209525,1,26,Tablet,Social Media,6,3.375647687186839,0.5356147818743319,83.53830027167997,503.4687634866851,0.7584085300912828,5.677559791763807,2
24,Bachelor,55631,Opera,Medium,Sheffield,69,6,236.16520834490854,0,82,Mobile,Email,17,9.530532098622997,0.06022036444523626,35.51365559106295,226.15382934533292,0.33465728712450116,13.725609145402423,3
53,Master,51348,Chrome,Large,Glasgow,42,17,73.86875535939846,0,92,Desktop,Direct,19,4.304195517792386,0.08148997730927654,408.7304988423688,319.7698065528524,0.37912391070522167,7.1506080626325765,0
62,Master,84732,Firefox,Small,Edinburgh,53,26,92.46254916519445,0,51,Tablet,Email,18,9.169137506972382,0.6430129801847662,175.6352041332233,565.2343320501611,0.9341464150461124,10.674023454983518,4
37,Master,21177,Safari,Small,Leeds,96,21,145.45725902408435,1,73,Desktop,Search Engine,8,3.74172249064219,0.46512359914777957,529.0218381342094,409.07212248193804,0.21301308403257602,13.802468769509934,0
18,PhD,24760,Chrome,Small,Bristol,59,8,19.89174596120772,1,96,Tablet,Email,19,5.888980849304448,0.970977191589147,494.41370388154775,387.7168635939318,0.10374942457535163,12.188767598856252,0
25,Master,52779,Chrome,Small,Liverpool,74,21,183.7313154401626,1,53,Mobile,Direct,9,1.184293750259781,0.6785314107300647,229.72162379157987,427.2530288354124,0.34341011380001796,11.949331272390191,0
63,Bachelor,41636,Opera,Medium,Leeds,39,11,295.13677506905157,0,56,Desktop,Social Media,12,5.696875993362192,0.010073661993231453,128.12039818766226,550.9486919175763,0.7459221194922737,2.2479358774947285,3
33,PhD,73551,Chrome,Medium,Edinburgh,15,38,108.88108710202276,1,59,Desktop,Email,17,6.732478095495672,0.4810187798004618,74.62585150332487,149.859711823685,0.6260772910561319,5.732459811260244,4
31,Bachelor,31556,Chrome,Big,Manchester,71,8,226.1013950523238,1,70,Tablet,Email,15,3.1087458940346013,0.4144479350354795,531.1296818716168,368.3314822738037,0.4157954393695692,11.864946507274292,3
29,High School,47598,Chrome,Big,London,29,42,150.5101407553128,1,78,Desktop,Direct,16,6.210434585848213,0.1067138599937687,324.86707571124595,240.8359187758077,0.9647525328318305,1.3480269370987759,2
68,High School,31563,Opera,Small,Leeds,3,24,39.21574146375443,1,92,Tablet,Social Media,12,6.82450994845887,0.92320883587219,233.61800829408187,8.101320632936108,0.7349964382945733,5.762240847203613,2
40,High School,66819,Safari,Large,Leeds,83,35,175.0889971919733,1,58,Mobile,Social Media,11,7.181974705435809,0.8050112990817236,616.9335183647385,76.0552369472594,0.061861424383293784,5.354519549192738,2
32,High School,93770,Safari,Small,London,10,14,90.66240626477543,0,88,Desktop,Search Engine,9,7.987629898198929,0.23008590842000187,427.80790271338714,195.67014526288946,0.7446314438540483,5.747266093055854,2
45,Bachelor,46966,Chrome,Large,Liverpool,92,14,11.286559327584012,0,13,Tablet,Search Engine,0,3.8020531863647484,0.2559807588429972,373.4436798691442,339.4349827379675,0.02403855590585835,11.17658049176642,3
51,PhD,79889,Opera,Small,Leeds,29,10,190.84398930520538,0,43,Desktop,Direct,7,6.109992607886904,0.032018053319450956,535.4896196174677,529.0033912410667,0.6503233231174055,12.057246726364657,0
19,PhD,46987,Safari,Big,London,79,12,257.8207724480936,0,76,Tablet,Social Media,17,9.83421126788135,0.29671745157904095,587.4042778291723,474.8773568026623,0.21048283629265874,18.270961893083413,0
49,Master,98714,Safari,Big,London,35,38,104.08616030306237,1,51,Tablet,Social Media,1,9.083297535986414,0.5846220089133536,494.2865987489353,332.4468697812395,0.6964422090375577,8.334589931498165,0
40,Bachelor,78348,Safari,Large,London,6,44,117.69836861661838,0,19,Tablet,Search Engine,15,9.573988852885298,0.42084338838666824,317.36454307293457,45.248380326573105,0.30977956664779616,18.60499942571939,3
39,High School,44596,Opera,Small,Nottingham,12,46,267.41548320719625,0,21,Mobile,Search Engine,11,4.475227586757143,0.9692554637196809,273.7158319313028,172.2578679465922,0.8730063079555649,13.387132554699235,2
68,Bachelor,53174,Opera,Large,Edinburgh,38,34,244.2690351968394,0,91,Desktop,Direct,8,8.082352953069956,0.056080169263670876,555.8270906180729,220.65848008745408,0.33691383659146046,18.34054752211056,4
42,Master,84106,Chrome,Big,Nottingham,77,41,214.77089424198135,1,83,Mobile,Social Media,2,6.57908156584313,0.5914301588990106,373.3752485003657,373.40859393710167,0.619695855404297,16.83596993192092,0
39,Master,89967,Edge,Small,Manchester,93,10,75.39032206219123,0,24,Tablet,Email,3,1.7446157475601698,0.858309440507048,507.45359045399357,39.889250164924825,0.2859275596539883,14.064066424746063,0
39,Bachelor,79182,Safari,Small,Bristol,19,17,273.1547798350267,1,26,Tablet,Search Engine,1,8.415823502413588,0.4807409124097226,641.1967293489168,318.5859391457835,0.9172215451421782,7.7660120908602295,3
66,Bachelor,59310,Edge,Large,Nottingham,67,17,47.170311504224685,1,45,Mobile,Direct,7,7.093911487216282,0.0029627205603968143,659.5253663756896,540.9772811106797,0.7809959810281724,5.581098506019152,3
69,Bachelor,76088,Opera,Medium,Nottingham,8,3,188.40438530574934,1,28,Mobile,Social Media,9,2.790256235637401,0.2428014998262752,200.67754461397172,423.5541847227443,0.24330287634460313,5.225437274728613,3
59,PhD,28906,Opera,Large,Edinburgh,8,31,9.61155298340909,0,82,Desktop,Social Media,15,1.717647016865152,0.32376897566796614,136.09287424593762,478.44900713109104,0.9487967125586596,19.091302911669345,4
23,High School,56914,Opera,Big,Bristol,84,1,193.4722220911588,1,29,Tablet,Search Engine,10,8.533199175834977,0.9659944945574624,188.86561208218643,409.323713367085,0.35715758957622823,19.212903019457805,2
32,Bachelor,65379,Edge,Big,Glasgow,47,12,83.86616121013459,0,17,Mobile,Direct,17,1.7101164654208096,0.9117732818386994,541.2363030150265,124.74687819138275,0.6518649476671875,14.77179609696187,3
60,Bachelor,98612,Opera,Big,London,4,39,135.4534161779323,0,68,Tablet,Email,13,1.8221847882979296,0.9491705051076303,267.07172791718915,67.17980821954517,0.7428532311143964,17.792123697453068,3
54,Bachelor,57650,Chrome,Big,Sheffield,51,4,104.23410106505888,0,44,Tablet,Search Engine,7,4.846674591138838,0.8257584576169683,125.6668929249161,497.8649131299405,0.022902161464912307,18.46092709850215,3
50,Master,66881,Opera,Big,Bristol,85,42,52.65427011761676,1,61,Desktop,Direct,14,2.2131804557752934,0.3516477341139044,71.7391691125109,417.60715717330146,0.9589673461572462,10.719567733866931,0
25,Master,66413,Firefox,Medium,Manchester,67,13,186.97225623806835,1,93,Desktop,Social Media,16,9.223026376984475,0.9058764220962006,236.33818276854558,345.4618737310046,0.3444413060873649,12.952134121878272,0
61,PhD,26012,Edge,Small,Liverpool,45,34,264.71069098704163,0,68,Desktop,Email,17,5.232555426369131,0.9816845059370488,98.88210061201764,114.38043611597934,0.18977889343122423,8.956335460484077,0
61,High School,70115,Firefox,Large,Manchester,8,42,287.76618844243865,1,74,Mobile,Direct,5,6.122358825891143,0.3500713122749529,113.4326274114477,362.4036342217403,0.8507077917284981,8.951324521419998,2
22,PhD,27151,Opera,Large,London,87,21,58.511562583020606,1,25,Tablet,Email,13,9.352954805302787,0.2605559659864489,492.71257690786825,19.76174934807371,0.7028992828234144,1.7301494542476776,0
56,High School,77716,Chrome,Big,Bristol,16,22,215.49445944482903,1,95,Mobile,Direct,2,5.772369030745137,0.5469162927822213,15.187376785583396,72.1846415019817,0.08674327262335257,9.242607749211304,2
21,Master,56378,Safari,Large,Manchester,77,4,199.637470615099,0,67,Mobile,Direct,6,4.182320313615866,0.18715219259893,85.52079510868992,187.8221997328503,0.11704458137676954,13.796306418750483,0
23,Master,62652,Opera,Big,Manchester,67,18,103.66995908279719,1,2,Desktop,Direct,14,8.174395952342486,0.032624221406380216,608.0987881822164,266.79922816928746,0.715191870653649,9.017661156024852,0
62,Master,92430,Chrome,Medium,Glasgow,9,5,6.7106606067640255,1,89,Tablet,Direct,15,4.985651777276896,0.9458311711158697,608.493227128124,73.2181329973782,0.07478325595908397,17.575783860662174,0
49,PhD,33467,Edge,Medium,Glasgow,60,19,207.24758294654697,0,49,Tablet,Email,15,3.8662248304207485,0.9257406324414192,237.72606123101184,72.84417013066394,0.9171754351240651,7.318696095733345,0
69,Bachelor,51010,Firefox,Small,Bristol,78,2,283.70296330729053,1,70,Desktop,Search Engine,7,7.509065127449811,0.16265385376212105,64.23821301711615,435.8103026895976,0.7415401369476332,3.52095888465614,3
47,Bachelor,74691,Firefox,Medium,London,77,12,190.00391645277975,0,26,Tablet,Email,6,8.214451089517388,0.40774024692971944,507.873670007381,342.2619245135579,0.3354922059669888,16.41961512385213,3
